Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
49948945,03/07/2021 04:40:12 AM,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,Sidewalk,11203,976 EAST   45 STREET,EAST   45 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,,BROOKLYN,EAST   45 STREET,,In Progress,,,,17 BROOKLYN,3049910043,BROOKLYN,1002703,170863,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.635636823512414,-73.93351432182041,"(40.635636823512414, -73.93351432182041)"
49951617,03/07/2021 04:40:24 AM,03/07/2021 04:50:48 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1459 DEKALB AVENUE,DEKALB AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,,BROOKLYN,DEKALB AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 09:50:50 AM,04 BROOKLYN,3032357503,BROOKLYN,1005668,194584,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700738979401194,-73.92275614459756,"(40.700738979401194, -73.92275614459756)"
49946977,03/07/2021 04:41:44 AM,03/07/2021 05:59:04 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10468,2379 CRESTON AVENUE,CRESTON AVENUE,EAST  184 STREET,EAST  188 STREET,EAST  184 STREET,EAST  188 STREET,,BRONX,CRESTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 10:59:10 AM,05 BRONX,2031730064,BRONX,1012016,252628,ONLINE,Unspecified,BRONX,,,,,,,,40.860036600071204,-73.89962227089408,"(40.860036600071204, -73.89962227089408)"
49952198,03/07/2021 04:41:45 AM,03/07/2021 04:58:27 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,81 WHITE STREET,WHITE STREET,CORTLANDT ALLEY,CO MITCHEL SCOTT WALLACE CORNER,CORTLANDT ALLEY,CO MITCHEL SCOTT WALLACE CORNER,,NEW YORK,WHITE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 09:58:33 AM,01 MANHATTAN,1001727502,MANHATTAN,983657,200705,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71756557376817,-74.00213918967617,"(40.71756557376817, -74.00213918967617)"
49944443,03/07/2021 04:42:03 AM,03/07/2021 05:12:48 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10009,438 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,,NEW YORK,EAST   14 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 10:12:51 AM,03 MANHATTAN,1004417504,MANHATTAN,989587,205455,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73060158212594,-73.98074352640322,"(40.73060158212594, -73.98074352640322)"
49952090,03/07/2021 04:44:39 AM,03/07/2021 05:13:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1647 64 STREET,64 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:13:38 AM,11 BROOKLYN,3055380064,BROOKLYN,986162,165848,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621890720238184,-73.99311253320779,"(40.621890720238184, -73.99311253320779)"
49944572,03/07/2021 04:44:40 AM,,DPR,Department of Parks and Recreation,Illegal Tree Damage,Roots Damaged,Street,11203,976 EAST   45 STREET,EAST   45 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,,BROOKLYN,EAST   45 STREET,,In Progress,,,,17 BROOKLYN,3049910043,BROOKLYN,1002703,170863,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.635636823512414,-73.93351432182041,"(40.635636823512414, -73.93351432182041)"
49949194,03/07/2021 04:45:02 AM,03/07/2021 07:06:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,99-05 43 AVENUE,43 AVENUE,99 STREET,NATIONAL STREET,99 STREET,NATIONAL STREET,,CORONA,43 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 12:06:20 PM,04 QUEENS,4016177501,QUEENS,1021734,211317,PHONE,Unspecified,QUEENS,,,,,,,,40.74661348549254,-73.864721112961,"(40.74661348549254, -73.864721112961)"
49951022,03/07/2021 04:45:34 AM,03/07/2021 06:46:04 AM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11370,30-49 74 STREET,74 STREET,EMMA BRANDT WAY,31 AVENUE,EMMA BRANDT WAY,31 AVENUE,,EAST ELMHURST,74 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 11:46:09 AM,03 QUEENS,4011230053,QUEENS,1013714,215986,MOBILE,Unspecified,QUEENS,,,,,,,,40.759459055666795,-73.89364461608523,"(40.759459055666795, -73.89364461608523)"
49949542,03/07/2021 04:46:16 AM,03/07/2021 06:12:24 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,492 GRAND STREET,GRAND STREET,BORINQUEN PLACE,UNION AVENUE,BORINQUEN PLACE,UNION AVENUE,,BROOKLYN,GRAND STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 11:12:30 AM,01 BROOKLYN,3024000004,BROOKLYN,997699,198285,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.710913049949895,-73.95148888347494,"(40.710913049949895, -73.95148888347494)"
49950290,03/07/2021 04:46:31 AM,03/07/2021 05:18:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1647 64 STREET,64 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:18:18 AM,11 BROOKLYN,3055380064,BROOKLYN,986162,165848,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621890720238184,-73.99311253320779,"(40.621890720238184, -73.99311253320779)"
49950260,03/07/2021 04:46:47 AM,03/07/2021 05:20:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10310,820 HENDERSON AVENUE,HENDERSON AVENUE,BROADWAY,CHAPPELL STREET,BROADWAY,CHAPPELL STREET,,STATEN ISLAND,HENDERSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:20:21 AM,01 STATEN ISLAND,5001960001,STATEN ISLAND,950650,171188,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63648437216732,-74.12106148897816,"(40.63648437216732, -74.12106148897816)"
49952323,03/07/2021 04:47:36 AM,03/07/2021 05:59:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,564 WEST  173 STREET,WEST  173 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,,NEW YORK,WEST  173 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 10:59:50 AM,12 MANHATTAN,1021290012,MANHATTAN,1001764,246697,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.84378406104914,-73.9367000719156,"(40.84378406104914, -73.9367000719156)"
49946076,03/07/2021 04:47:58 AM,03/07/2021 05:08:05 AM,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,10029,219 EAST  116 STREET,EAST  116 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,,NEW YORK,EAST  116 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 10:08:13 AM,11 MANHATTAN,1016660008,MANHATTAN,1001031,229903,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79769070711011,-73.93939131118408,"(40.79769070711011, -73.93939131118408)"
49946038,03/07/2021 04:48:07 AM,03/07/2021 06:42:59 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,505 EAST  161 STREET,EAST  161 STREET,BROOK AVENUE,3 AVENUE,BROOK AVENUE,3 AVENUE,,BRONX,EAST  161 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 11:43:01 AM,03 BRONX,2023667501,BRONX,1009147,239159,ONLINE,Unspecified,BRONX,,,,,,,,40.82307670375846,-73.91004407749487,"(40.82307670375846, -73.91004407749487)"
49951037,03/07/2021 04:48:35 AM,03/07/2021 06:22:20 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10460,973 EAST  179 STREET,EAST  179 STREET,VYSE AVENUE,BRYANT AVENUE,VYSE AVENUE,BRYANT AVENUE,,BRONX,EAST  179 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 11:22:27 AM,06 BRONX,2031320121,BRONX,1017191,246287,ONLINE,Unspecified,BRONX,,,,,,,,40.84261465842055,-73.88094514462988,"(40.84261465842055, -73.88094514462988)"
49949474,03/07/2021 04:49:09 AM,03/07/2021 05:00:00 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,75 WEST MOSHOLU PARKWAY NORTH,WEST MOSHOLU PARKWAY NORTH,GATES PLACE,WEST GUN HILL ROAD,GATES PLACE,WEST GUN HILL ROAD,,BRONX,WEST MOSHOLU PARKWAY NORTH,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 10:00:04 AM,07 BRONX,2033240011,BRONX,1016019,260954,ONLINE,Unspecified,BRONX,,,,,,,,40.88287540238971,-73.8851114395669,"(40.88287540238971, -73.8851114395669)"
49952361,03/07/2021 04:49:49 AM,03/07/2021 05:19:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1647 64 STREET,64 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:19:38 AM,11 BROOKLYN,3055380064,BROOKLYN,986162,165848,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621890720238184,-73.99311253320779,"(40.621890720238184, -73.99311253320779)"
49948587,03/07/2021 04:50:20 AM,03/07/2021 06:43:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,505 EAST  161 STREET,EAST  161 STREET,BROOK AVENUE,3 AVENUE,BROOK AVENUE,3 AVENUE,,BRONX,EAST  161 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 11:43:56 AM,03 BRONX,2023667501,BRONX,1009147,239159,ONLINE,Unspecified,BRONX,,,,,,,,40.82307670375846,-73.91004407749487,"(40.82307670375846, -73.91004407749487)"
49946822,03/07/2021 04:50:36 AM,03/07/2021 06:21:24 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10460,975 EAST  179 STREET,EAST  179 STREET,VYSE AVENUE,BRYANT AVENUE,VYSE AVENUE,BRYANT AVENUE,,BRONX,EAST  179 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,03/07/2021 11:21:30 AM,06 BRONX,2031320120,BRONX,1017204,246278,ONLINE,Unspecified,BRONX,,,,,,,,40.84258990757021,-73.8808982045141,"(40.84258990757021, -73.8808982045141)"
49947387,03/07/2021 04:57:10 AM,03/07/2021 05:15:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11104,45-15 45 STREET,45 STREET,SUNNYSIDE GARDEN ARENA WAY,GREENPOINT AVENUE,SUNNYSIDE GARDEN ARENA WAY,GREENPOINT AVENUE,,SUNNYSIDE,45 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 10:15:08 AM,02 QUEENS,4001640010,QUEENS,1006486,209827,MOBILE,Unspecified,QUEENS,,,,,,,,40.74257529719936,-73.9197556761325,"(40.74257529719936, -73.9197556761325)"
49947941,03/07/2021 04:57:11 AM,03/07/2021 05:16:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,141 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  141 STREET,WEST  142 STREET,WEST  141 STREET,WEST  142 STREET,,NEW YORK,EDGECOMBE AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 10:16:05 AM,09 MANHATTAN,1020510015,MANHATTAN,999482,238509,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82131459234107,-73.94496637434622,"(40.82131459234107, -73.94496637434622)"
49947746,03/07/2021 04:58:51 AM,03/07/2021 06:56:26 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,2120 CRUGER AVENUE,CRUGER AVENUE,MARAN PLACE,LYDIG AVENUE,MARAN PLACE,LYDIG AVENUE,,BRONX,CRUGER AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 11:56:31 AM,11 BRONX,2042880030,BRONX,1021126,250378,MOBILE,Unspecified,BRONX,,,,,,,,40.85382767768344,-73.86670084926658,"(40.85382767768344, -73.86670084926658)"
49950976,03/07/2021 05:00:30 AM,03/07/2021 05:58:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,321 EAST   16 STREET,EAST   16 STREET,BEVERLEY ROAD,CORTELYOU ROAD,BEVERLEY ROAD,CORTELYOU ROAD,,BROOKLYN,EAST   16 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:58:35 AM,14 BROOKLYN,,BROOKLYN,994304,173468,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64280050631057,-73.96377181335289,"(40.64280050631057, -73.96377181335289)"
49946917,03/07/2021 05:00:43 AM,03/07/2021 05:19:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433,108-26 159 STREET,159 STREET,108 AVENUE,109 AVENUE,108 AVENUE,109 AVENUE,,JAMAICA,159 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 10:19:16 AM,12 QUEENS,4101460051,QUEENS,1041568,192312,ONLINE,Unspecified,QUEENS,,,,,,,,40.69434317376468,-73.79330273025624,"(40.69434317376468, -73.79330273025624)"
49945955,03/07/2021 05:00:43 AM,03/07/2021 06:14:37 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11412,118-40 202 STREET,202 STREET,118 AVENUE,119 AVENUE,118 AVENUE,119 AVENUE,,SAINT ALBANS,202 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,03/07/2021 11:14:43 AM,12 QUEENS,4126310007,QUEENS,1053805,191974,PHONE,Unspecified,QUEENS,,,,,,,,40.69332773108845,-73.74917799044121,"(40.69332773108845, -73.74917799044121)"
49947905,03/07/2021 05:01:06 AM,03/07/2021 05:36:56 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11377,31-50 51 STREET,51 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,,WOODSIDE,51 STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,03/07/2021 10:36:59 AM,01 QUEENS,4007380050,QUEENS,1009519,214135,MOBILE,Unspecified,QUEENS,,,,,,,,40.75439152021154,-73.90879413617662,"(40.75439152021154, -73.90879413617662)"
49952222,03/07/2021 05:02:33 AM,03/07/2021 05:35:56 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11377,31-50 51 STREET,51 STREET,31 AVENUE,32 AVENUE,31 AVENUE,32 AVENUE,,WOODSIDE,51 STREET,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,03/07/2021 10:35:59 AM,01 QUEENS,4007380050,QUEENS,1009519,214135,MOBILE,Unspecified,QUEENS,,,,,,,,40.75439152021154,-73.90879413617662,"(40.75439152021154, -73.90879413617662)"
49950961,03/07/2021 05:02:37 AM,03/07/2021 05:13:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11104,45-15 45 STREET,45 STREET,SUNNYSIDE GARDEN ARENA WAY,GREENPOINT AVENUE,SUNNYSIDE GARDEN ARENA WAY,GREENPOINT AVENUE,,SUNNYSIDE,45 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 10:13:03 AM,02 QUEENS,4001640010,QUEENS,1006486,209827,ONLINE,Unspecified,QUEENS,,,,,,,,40.74257529719936,-73.9197556761325,"(40.74257529719936, -73.9197556761325)"
49948995,03/07/2021 05:03:30 AM,03/07/2021 06:55:27 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10462,2120 CRUGER AVENUE,CRUGER AVENUE,MARAN PLACE,LYDIG AVENUE,MARAN PLACE,LYDIG AVENUE,,BRONX,CRUGER AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,03/07/2021 11:55:29 AM,11 BRONX,2042880030,BRONX,1021126,250378,MOBILE,Unspecified,BRONX,,,,,,,,40.85382767768344,-73.86670084926658,"(40.85382767768344, -73.86670084926658)"
49949148,03/07/2021 05:06:10 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354,151-10 33 ROAD,33 ROAD,MURRAY STREET,153 STREET,MURRAY STREET,153 STREET,,FLUSHING,33 ROAD,,In Progress,,,,07 QUEENS,4052360009,QUEENS,1036104,219139,PHONE,Unspecified,QUEENS,,,,,,,,40.76801024310766,-73.812799924349,"(40.76801024310766, -73.812799924349)"
49951590,03/07/2021 05:06:19 AM,03/07/2021 06:17:18 AM,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11412,119 AVENUE,119 AVENUE,119 AVENUE,202 STREET,119 AVENUE,202 STREET,,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,03/07/2021 11:17:22 AM,12 QUEENS,,QUEENS,1053934,191631,PHONE,Unspecified,QUEENS,,,,,,,,40.692385264474076,-73.74871635476978,"(40.692385264474076, -73.74871635476978)"
49948583,03/07/2021 05:06:37 AM,03/07/2021 06:04:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10009,228 AVENUE B,AVENUE B,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,,NEW YORK,AVENUE B,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,03/07/2021 11:04:12 AM,03 MANHATTAN,1004070031,MANHATTAN,990293,204949,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7292122817632,-73.97819665652104,"(40.7292122817632, -73.97819665652104)"
49948999,03/07/2021 05:11:37 AM,03/07/2021 05:20:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1647 64 STREET,64 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:20:56 AM,11 BROOKLYN,3055380064,BROOKLYN,986162,165848,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621890720238184,-73.99311253320779,"(40.621890720238184, -73.99311253320779)"
49951361,03/07/2021 05:12:14 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,103-08 37 AVENUE,37 AVENUE,103 STREET,104 STREET,103 STREET,104 STREET,,CORONA,37 AVENUE,,In Progress,,,,03 QUEENS,4017690006,QUEENS,1021857,213754,PHONE,Unspecified,QUEENS,,,,,,,,40.7533019053688,-73.86426358110873,"(40.7533019053688, -73.86426358110873)"
49945149,03/07/2021 05:13:26 AM,,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11385,1668 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,,RIDGEWOOD,CORNELIA STREET,,In Progress,,,,05 QUEENS,4035470043,QUEENS,1010134,194011,ONLINE,Unspecified,QUEENS,,,,,,,,40.699154292920184,-73.90665176262776,"(40.699154292920184, -73.90665176262776)"
49949441,03/07/2021 05:13:39 AM,03/07/2021 05:22:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,1647 64 STREET,64 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,,BROOKLYN,64 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/07/2021 10:22:28 AM,11 BROOKLYN,3055380064,BROOKLYN,986162,165848,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.621890720238184,-73.99311253320779,"(40.621890720238184, -73.99311253320779)"
